vendor_id,category,event_type,location,capacity,rating,experience_years,popularity_score,duration_hours,month,price
1426,Decoration,Corporate,Anniewatta,810,3.49,2,504,6,April,209600
1427,Music,Wedding,Gampola,421,4.35,17,709,6,October,168200
1428,Security,Musical,Katugastota,804,4.15,15,409,9,October,177000
1429,Photography,Sports,Madawala,373,4.57,16,577,4,December,101500
1430,Decoration,Musical,Madawala,74,4.68,19,469,2,October,66800
1431,Music,Wedding,Gampola,706,3.3,2,130,11,October,148400
1432,Lighting,Cultural,Pilimathalawa,158,4.45,5,843,10,October,74200
1433,Makeup,Exhibition,Harispattuwa,778,3.66,19,255,3,September,152000
1434,Photography,Birthday,Gelioya,787,3.37,5,848,2,August,120200
1435,Venue,Cultural,Gampola,838,3.98,1,172,4,March,893100
1436,Transport,Musical,Yatinuwara,770,3.14,8,634,8,November,114000
1437,Makeup,Musical,Kandy,355,3.35,2,458,8,April,63800
1438,Florist,Wedding,Katugastota,492,3.43,14,143,5,March,72700
1439,Florist,Cultural,Pilimathalawa,549,4.73,1,848,11,February,77000
1440,Music,Exhibition,Ampitiya,914,3.68,20,889,4,May,157600
1441,Lighting,Corporate,Digana,833,3.29,18,75,10,August,149800
1442,Florist,Wedding,Kadugannawa,158,3.43,9,513,7,October,62800
1443,Sound,Wedding,Ampitiya,186,3.28,11,836,12,May,126800
1444,Security,Birthday,Anniewatta,602,4.32,18,631,4,October,142600
1445,Decoration,Exhibition,Wattegama,523,4.5,18,484,6,June,118700
1446,Sound,Corporate,Digana,603,3.42,8,198,10,September,158000
1447,Security,Corporate,Pilimathalawa,370,4.32,14,980,8,August,109500
1448,Decoration,Birthday,Yatinuwara,768,3.01,5,240,3,April,144900
1449,Florist,Corporate,Kadugannawa,392,3.07,12,334,9,October,52000
1450,Lighting,Cultural,Yatinuwara,22,4.9,1,11,5,July,72100
1451,Florist,Exhibition,Peradeniya,690,4.16,1,66,6,June,79800
1452,Music,Corporate,Peradeniya,648,4.7,10,14,5,September,200700
1453,Transport,Exhibition,Gampola,180,3.56,9,520,8,February,61400
1454,Photography,Musical,Kadugannawa,47,3.08,2,918,12,December,107400
1455,Makeup,Corporate,Madawala,98,3.58,1,194,12,December,44000
1456,Lighting,Corporate,Gampola,600,3.4,6,547,5,February,106100
1457,Security,Birthday,Harispattuwa,641,3.99,12,211,7,May,111000
1458,Sound,Musical,Yatinuwara,641,4.3,17,189,9,March,113200
1459,Makeup,Birthday,Kadugannawa,995,3.95,2,799,7,June,87100
1460,Transport,Musical,Kadugannawa,854,3.04,4,671,10,September,123900
1461,Transport,Wedding,Kandy,357,4.6,4,240,8,November,72300
1462,Decoration,Exhibition,Kandy,145,4.4,8,551,9,September,83500
1463,Venue,Sports,Harispattuwa,226,3.99,7,706,12,April,580000
1464,Florist,Musical,Harispattuwa,664,3.94,2,189,6,February,70500
1465,Photography,Corporate,Gelioya,626,3.12,18,469,4,September,141000
1466,Makeup,Corporate,Kandy,754,3.44,20,681,8,July,148700
1467,Photography,Exhibition,Wattegama,49,3.79,14,391,4,June,149800
1468,Decoration,Sports,Katugastota,477,3.13,18,759,9,January,145000
1469,Sound,Corporate,Tennekumbura,933,4.24,5,544,3,July,197300
1470,Sound,Musical,Madawala,87,3.24,9,849,7,February,108800
1471,Sound,Sports,Peradeniya,791,4.65,6,206,3,January,124000
1472,Sound,Wedding,Peradeniya,671,4.34,20,377,9,January,172400
1473,Music,Corporate,Katugastota,703,3.91,12,29,3,December,204000
1474,Sound,Corporate,Katugastota,394,3.73,20,238,4,December,84900
1475,Catering,Corporate,Kandy,297,4.13,5,414,6,June,171700
1476,Transport,Sports,Wattegama,688,3.25,12,203,12,January,116300
1477,Catering,Wedding,Ampitiya,392,4.73,3,939,5,October,143700
1478,Florist,Musical,Kandy,311,3.03,12,831,4,September,58200
1479,Catering,Birthday,Wattegama,642,4.34,5,369,12,July,378900
1480,Florist,Sports,Kadugannawa,771,3.55,12,508,3,January,120900
1481,Sound,Wedding,Yatinuwara,968,4.07,8,618,10,November,194800
1482,Makeup,Corporate,Madawala,525,3.46,3,943,5,July,63400
1483,Catering,Cultural,Anniewatta,396,4.33,10,105,10,December,142200
1484,Sound,Corporate,Pilimathalawa,538,4.13,17,427,9,October,132700
1485,Transport,Exhibition,Akurana,431,4.21,5,330,6,May,60600
1486,Transport,Cultural,Peradeniya,397,4.44,19,929,2,November,93300
1487,Security,Exhibition,Kadugannawa,445,4.85,2,597,5,February,130300
1488,Venue,Musical,Wattegama,198,3.69,19,107,9,March,590200
1489,Makeup,Exhibition,Wattegama,31,3.52,6,123,7,March,70800
1490,Photography,Birthday,Akurana,921,4.27,2,272,5,August,225600
1491,Venue,Exhibition,Katugastota,283,3.17,20,936,3,December,190200
1492,Transport,Corporate,Wattegama,842,3.08,4,93,4,June,168500
1493,Decoration,Cultural,Ampitiya,204,4.57,5,566,9,January,172200
1494,Security,Corporate,Kandy,866,3.13,18,422,9,January,108000
1495,Transport,Musical,Tennekumbura,97,4.33,20,646,11,December,60800
1496,Venue,Wedding,Madawala,28,3.66,4,770,10,July,770000
1497,Makeup,Cultural,Katugastota,455,4.27,17,140,5,August,63500
1498,Catering,Exhibition,Gampola,838,3.14,6,674,8,April,152500
1499,Lighting,Exhibition,Pilimathalawa,565,3.61,8,298,3,June,149700
1500,Lighting,Exhibition,Kadugannawa,498,3.08,6,847,10,March,66100
1501,Makeup,Corporate,Madawala,155,4.32,17,722,3,June,70800
1502,Catering,Birthday,Gelioya,93,4.04,17,291,6,September,93200
1503,Transport,Corporate,Wattegama,455,3.92,11,184,8,March,61600
1504,Makeup,Corporate,Kurunegala Road,917,3.39,13,769,4,August,93000
1505,Venue,Cultural,Kurunegala Road,740,3.32,2,991,8,January,1024500
1506,Sound,Musical,Katugastota,564,3.04,7,159,11,February,121800
1507,Transport,Sports,Digana,520,3.06,10,118,3,May,99800
1508,Lighting,Wedding,Gampola,551,3.75,17,176,5,May,121000
1509,Music,Corporate,Tennekumbura,369,3.96,12,780,7,January,128600
1510,Sound,Exhibition,Yatinuwara,657,4.31,3,46,10,November,134400
1511,Sound,Cultural,Wattegama,743,3.45,19,711,4,September,161200
1512,Venue,Wedding,Gampola,797,4.89,11,573,9,August,437200
1513,Florist,Sports,Katugastota,798,3.96,1,981,11,September,130400
1514,Security,Wedding,Digana,155,3.45,3,90,2,October,63400
1515,Venue,Wedding,Peradeniya,803,3.85,20,524,6,July,603300
1516,Photography,Exhibition,Peradeniya,82,3.16,10,581,9,July,163200
1517,Decoration,Corporate,Kurunegala Road,773,4.41,3,167,3,June,184800
1518,Florist,Musical,Katugastota,866,4.2,5,506,5,August,87200
1519,Security,Birthday,Anniewatta,607,3.69,6,669,12,January,112600
1520,Decoration,Birthday,Digana,288,4.78,6,724,10,December,69400
1521,Security,Sports,Anniewatta,636,4.6,11,857,5,January,80100
1522,Music,Sports,Anniewatta,527,3.03,5,698,9,November,126100
1523,Lighting,Corporate,Tennekumbura,331,4.7,15,616,8,November,92000
1524,Makeup,Corporate,Anniewatta,46,4.85,12,924,5,January,64400
1525,Photography,Cultural,Yatinuwara,146,3.84,8,238,6,May,55700
1526,Venue,Wedding,Ampitiya,736,4.5,7,779,6,May,304800
1527,Decoration,Sports,Gampola,846,3.13,19,754,11,December,104300
1528,Security,Cultural,Madawala,810,4.78,2,602,9,July,154400
1529,Security,Cultural,Akurana,537,4.49,1,936,3,August,114100
1530,Lighting,Wedding,Tennekumbura,620,3.66,17,291,6,December,133800
1531,Lighting,Birthday,Akurana,69,4.31,9,388,8,December,90700
1532,Lighting,Sports,Harispattuwa,651,3.68,6,662,6,January,126200
1533,Makeup,Musical,Madawala,917,3.2,5,434,10,January,134800
1534,Florist,Wedding,Kandy,335,4.9,20,734,3,December,81800
1535,Security,Corporate,Madawala,878,4.46,11,838,3,December,222400
1536,Makeup,Birthday,Digana,944,3.21,10,119,5,June,137900
1537,Transport,Sports,Kurunegala Road,564,4.78,4,511,7,December,62800
1538,Makeup,Cultural,Wattegama,168,4.57,5,461,12,October,51600
1539,Florist,Cultural,Katugastota,136,3.96,11,10,8,July,66000
1540,Makeup,Musical,Anniewatta,410,4.17,1,219,5,November,73900
1541,Music,Wedding,Kadugannawa,25,3.2,5,912,10,November,45700
1542,Transport,Exhibition,Gampola,934,4.99,8,772,10,April,131500
1543,Catering,Wedding,Pilimathalawa,546,3.81,6,580,12,November,169900
1544,Makeup,Musical,Harispattuwa,270,4.07,6,338,8,March,63500
1545,Music,Corporate,Harispattuwa,368,3.38,1,887,4,April,116500
1546,Venue,Birthday,Yatinuwara,762,3.63,13,301,3,November,1069900
1547,Florist,Musical,Gampola,687,3.18,1,197,4,March,128500
1548,Transport,Exhibition,Ampitiya,290,3.45,10,879,10,October,56100
1549,Makeup,Exhibition,Kadugannawa,363,3.81,18,82,11,July,112500
1550,Decoration,Musical,Yatinuwara,121,4.96,6,733,11,September,156600
1551,Florist,Corporate,Peradeniya,339,3.14,15,489,10,January,71100
1552,Lighting,Cultural,Pilimathalawa,616,3.03,16,419,10,September,131000
1553,Florist,Cultural,Kadugannawa,218,3.2,17,511,8,December,75400
1554,Florist,Sports,Yatinuwara,845,4.54,15,166,5,November,90800
1555,Transport,Exhibition,Madawala,524,3.36,4,150,7,January,84400
1556,Makeup,Wedding,Katugastota,343,3.26,16,248,2,March,76100
1557,Music,Corporate,Pilimathalawa,34,3.38,7,715,9,April,108900
1558,Music,Sports,Kurunegala Road,817,4.01,5,918,10,April,187500
1559,Photography,Sports,Digana,884,4.81,2,330,2,May,167600
1560,Makeup,Birthday,Wattegama,460,3.61,17,894,4,October,89300
1561,Venue,Birthday,Harispattuwa,55,4.4,12,148,2,April,588500
1562,Music,Wedding,Katugastota,78,3.19,12,568,2,March,40400
1563,Lighting,Sports,Digana,81,3.08,5,142,5,August,81500
1564,Makeup,Cultural,Akurana,371,4.52,17,895,9,October,93000
1565,Music,Birthday,Kurunegala Road,480,4.79,19,939,8,October,145400
1566,Venue,Wedding,Gelioya,44,4,9,885,11,October,238700
1567,Transport,Cultural,Akurana,464,4.82,11,627,4,October,117600
1568,Florist,Musical,Gelioya,638,4.4,17,59,6,April,122800
1569,Photography,Wedding,Peradeniya,945,3.05,1,342,2,May,208300
1570,Decoration,Birthday,Harispattuwa,963,4.08,5,859,6,April,262300
1571,Photography,Sports,Madawala,64,4.18,18,732,8,July,102900
1572,Venue,Wedding,Wattegama,687,3.3,17,315,8,August,404800
1573,Music,Wedding,Digana,344,4.08,1,915,5,June,123300
1574,Decoration,Musical,Peradeniya,260,3.13,3,71,12,August,131000
1575,Florist,Wedding,Wattegama,433,3.28,18,805,7,March,63500
1576,Photography,Sports,Gelioya,775,4.42,19,963,3,May,150300
1577,Transport,Sports,Pilimathalawa,974,3.12,5,738,12,June,117000
1578,Makeup,Musical,Tennekumbura,484,3.18,2,706,4,January,55500
1579,Music,Cultural,Gampola,101,4.33,8,195,5,November,103800
1580,Music,Sports,Akurana,61,3.37,1,460,7,October,93100
1581,Catering,Birthday,Yatinuwara,476,4.7,20,109,2,April,347500
1582,Security,Birthday,Pilimathalawa,841,3.34,6,407,7,May,137100
1583,Venue,Birthday,Ampitiya,305,3.23,18,518,3,April,287900
1584,Security,Musical,Ampitiya,351,4.39,4,109,7,December,120000
1585,Transport,Exhibition,Gampola,298,4.16,14,411,6,July,60800
1586,Venue,Musical,Anniewatta,804,4.43,19,183,7,June,589700
1587,Music,Exhibition,Ampitiya,294,3.69,7,395,5,August,153200
1588,Decoration,Sports,Gampola,357,3.75,2,594,10,January,165100
1589,Lighting,Cultural,Madawala,507,4.19,8,551,3,February,137500
1590,Sound,Exhibition,Kurunegala Road,886,4.26,19,158,6,March,171600
1591,Catering,Corporate,Madawala,672,3.03,7,999,7,September,290200
1592,Photography,Birthday,Peradeniya,357,4.28,11,511,9,April,94700
1593,Transport,Corporate,Gampola,627,4.95,5,809,9,April,147900
1594,Security,Wedding,Peradeniya,47,3.52,14,405,4,October,59300
1595,Sound,Corporate,Tennekumbura,315,3.45,11,787,7,July,88300
1596,Catering,Sports,Yatinuwara,599,3.72,12,201,3,December,113100
1597,Venue,Cultural,Wattegama,558,4.15,2,153,4,July,488300
1598,Photography,Wedding,Kandy,600,4.26,17,614,10,February,163700
1599,Security,Exhibition,Kandy,573,3.11,18,25,10,July,86800
1600,Security,Musical,Kadugannawa,645,3.79,5,407,11,April,135400
1601,Venue,Corporate,Kandy,848,4.56,20,818,12,November,1178100
1602,Transport,Sports,Yatinuwara,197,4.57,10,368,9,December,53900
1603,Florist,Cultural,Akurana,683,3.39,15,929,4,December,92100
1604,Decoration,Exhibition,Gelioya,591,3.65,11,136,9,January,188400
1605,Lighting,Sports,Katugastota,869,4.49,9,19,7,August,141200
1606,Photography,Musical,Anniewatta,910,3.57,17,198,5,July,207700
1607,Decoration,Corporate,Akurana,402,4.35,19,108,10,July,75100
1608,Music,Wedding,Anniewatta,969,4.22,17,854,4,December,180500
1609,Florist,Wedding,Peradeniya,864,4.48,3,621,10,February,148500
1610,Florist,Musical,Katugastota,751,3.04,4,762,9,December,108200
1611,Photography,Cultural,Katugastota,403,3.22,1,503,11,May,89700
1612,Catering,Musical,Kadugannawa,832,3.98,13,246,12,March,173000
1613,Decoration,Cultural,Gampola,973,3.15,15,443,2,August,136800
1614,Lighting,Sports,Akurana,198,3.34,12,992,11,October,45000
1615,Transport,Corporate,Kandy,161,4.39,18,352,7,November,44400
1616,Catering,Musical,Digana,554,4.38,3,369,4,August,318000
1617,Venue,Wedding,Akurana,709,3.75,8,402,5,August,807700
1618,Florist,Exhibition,Kandy,544,3.38,13,585,7,February,59600
1619,Catering,Birthday,Peradeniya,735,3.43,5,345,5,June,197500
1620,Florist,Sports,Ampitiya,408,4.66,11,567,5,October,101500
1621,Decoration,Birthday,Kadugannawa,555,3.67,20,88,10,July,205600
1622,Music,Sports,Katugastota,796,4.27,2,172,12,February,199200
1623,Venue,Wedding,Madawala,45,3.24,17,807,9,April,831900
1624,Lighting,Exhibition,Ampitiya,374,3.3,13,896,3,September,82300
1625,Venue,Exhibition,Ampitiya,243,5,19,152,8,March,225200
1626,Decoration,Exhibition,Katugastota,264,3.1,20,252,7,December,74500
1627,Florist,Sports,Gelioya,77,3.87,3,308,7,January,53400
1628,Decoration,Corporate,Kandy,615,4.74,16,317,11,September,199600
1629,Security,Sports,Pilimathalawa,922,3.14,10,120,3,December,125900
1630,Venue,Wedding,Kurunegala Road,928,4.37,13,976,10,February,312000
1631,Florist,Musical,Madawala,394,4.97,13,293,2,November,88600
1632,Venue,Sports,Tennekumbura,753,3.52,6,26,5,June,953100
1633,Security,Corporate,Ampitiya,497,3.63,19,522,5,April,92600
1634,Photography,Wedding,Digana,444,4.65,17,337,11,December,256100
1635,Photography,Wedding,Tennekumbura,944,5,11,498,4,April,211600
1636,Transport,Cultural,Akurana,377,4.1,8,557,6,August,86700
1637,Decoration,Wedding,Anniewatta,959,3.95,14,322,7,June,165500
1638,Decoration,Wedding,Pilimathalawa,554,4.64,14,917,5,January,173300
1639,Music,Birthday,Tennekumbura,449,3.27,4,963,3,January,104000
1640,Catering,Cultural,Akurana,456,3.36,18,612,6,May,266600
1641,Catering,Wedding,Wattegama,223,4.33,15,550,7,December,250900
1642,Florist,Wedding,Wattegama,801,3.23,5,212,11,January,132800
1643,Florist,Birthday,Gampola,594,4.86,5,35,12,March,106500
1644,Transport,Wedding,Digana,154,3.22,7,718,5,July,39500
1645,Music,Musical,Pilimathalawa,73,3.36,19,530,10,January,93500
1646,Decoration,Corporate,Pilimathalawa,381,4.54,15,821,3,May,138300
1647,Makeup,Sports,Tennekumbura,329,3.83,1,446,8,June,72400
1648,Sound,Sports,Pilimathalawa,88,3.3,1,442,12,April,35300
1649,Decoration,Musical,Katugastota,614,3.09,20,602,11,February,111200
1650,Transport,Birthday,Gampola,672,3.56,17,351,4,November,125500
1651,Catering,Exhibition,Akurana,279,3.41,8,304,8,June,175400
1652,Decoration,Cultural,Gelioya,901,3.82,4,729,12,March,200300
1653,Decoration,Birthday,Katugastota,132,3.49,3,925,8,May,46000
1654,Photography,Exhibition,Kadugannawa,297,3.78,16,486,9,May,118800
1655,Venue,Exhibition,Wattegama,376,3.3,4,657,3,August,944500
1656,Decoration,Corporate,Gampola,778,4.38,15,499,5,November,160000
1657,Security,Musical,Gelioya,280,3.36,8,909,5,April,44500
1658,Decoration,Birthday,Kadugannawa,620,3.64,12,849,6,April,210700
1659,Music,Sports,Akurana,945,3.33,12,969,4,January,138500
1660,Catering,Sports,Kadugannawa,412,4.35,8,18,2,October,125100
1661,Venue,Wedding,Tennekumbura,618,4.35,5,448,11,February,602500
1662,Photography,Exhibition,Kurunegala Road,80,3.85,18,600,4,November,116600
1663,Florist,Corporate,Digana,230,4.56,19,391,4,August,93700
1664,Photography,Corporate,Tennekumbura,597,4.43,11,762,9,May,166200
1665,Lighting,Corporate,Wattegama,654,4.18,6,367,6,January,162400
1666,Music,Musical,Katugastota,499,4.93,6,243,8,June,113500
1667,Catering,Birthday,Kandy,906,4.43,1,264,4,November,160200
1668,Florist,Cultural,Wattegama,317,4.7,20,427,9,May,68700
1669,Florist,Corporate,Katugastota,974,3.93,17,136,7,March,163700
1670,Security,Cultural,Akurana,822,4.35,18,869,7,December,154700
1671,Sound,Sports,Anniewatta,783,3.18,16,746,5,November,181300
1672,Lighting,Cultural,Kurunegala Road,217,3.86,1,508,10,March,120900
1673,Sound,Sports,Kadugannawa,783,4.43,4,455,6,March,169200
1674,Makeup,Corporate,Yatinuwara,143,4.57,8,761,5,October,75800
1675,Music,Exhibition,Anniewatta,443,3.48,4,904,2,January,115000
1676,Music,Cultural,Tennekumbura,45,3.93,6,367,6,February,122800
1677,Music,Exhibition,Katugastota,596,4.71,6,751,5,August,186500
1678,Florist,Cultural,Madawala,615,4.96,18,475,6,June,140300
1679,Transport,Birthday,Tennekumbura,889,4.8,3,16,4,February,116200
1680,Florist,Exhibition,Peradeniya,45,4.47,8,712,11,January,64800
1681,Photography,Sports,Digana,772,3.22,18,369,12,August,201400
1682,Florist,Cultural,Wattegama,544,3.74,16,288,9,April,76700
1683,Security,Cultural,Madawala,746,3.86,10,516,9,March,151900
1684,Florist,Wedding,Gampola,551,4.35,12,50,4,October,89300
1685,Transport,Corporate,Anniewatta,802,3.55,18,490,8,March,102000
1686,Makeup,Cultural,Wattegama,178,4.34,3,874,12,July,49000
1687,Photography,Corporate,Harispattuwa,175,3.86,14,581,5,February,146800
1688,Makeup,Cultural,Kadugannawa,630,4.47,13,181,7,June,113100
1689,Photography,Sports,Harispattuwa,394,4.22,19,937,12,July,132000
1690,Transport,Wedding,Anniewatta,965,4.14,20,269,9,January,138200
1691,Florist,Corporate,Gelioya,296,4.82,2,379,7,May,46900
1692,Music,Cultural,Katugastota,402,3.73,20,63,5,May,101000
1693,Sound,Sports,Wattegama,779,4.35,19,76,10,September,164300
1694,Decoration,Corporate,Wattegama,111,3.85,13,75,3,August,62600
1695,Decoration,Musical,Gampola,417,3.85,7,19,9,April,108500
1696,Photography,Musical,Pilimathalawa,972,3.1,4,237,10,April,265400
1697,Music,Exhibition,Tennekumbura,151,3.5,20,780,6,October,108000
1698,Transport,Sports,Anniewatta,772,4.47,13,396,11,August,198200
1699,Venue,Musical,Pilimathalawa,709,4.98,17,644,7,May,1081500
1700,Music,Cultural,Anniewatta,743,4.78,5,450,12,November,130600
1701,Lighting,Birthday,Wattegama,914,3.7,3,309,6,August,110300
1702,Transport,Corporate,Digana,242,3.94,15,676,5,May,96100
1703,Photography,Birthday,Tennekumbura,61,4.56,19,685,12,August,224000
1704,Catering,Wedding,Harispattuwa,921,4.52,14,982,10,December,334900
1705,Transport,Exhibition,Kadugannawa,655,3.44,2,417,7,May,100500
1706,Makeup,Sports,Wattegama,466,4.23,8,531,11,April,103700
1707,Catering,Wedding,Gelioya,524,4.73,6,997,3,March,271200
1708,Sound,Cultural,Harispattuwa,894,4.17,19,16,10,February,230600
1709,Lighting,Musical,Kurunegala Road,743,3.52,8,397,3,April,83100
1710,Decoration,Exhibition,Tennekumbura,314,4.88,20,196,11,January,82000
1711,Lighting,Exhibition,Kandy,335,4.35,11,173,8,July,49900
1712,Security,Birthday,Wattegama,681,3.11,1,770,2,July,132700
1713,Photography,Musical,Anniewatta,707,3.89,16,147,4,November,229000
1714,Venue,Exhibition,Ampitiya,882,3.92,11,851,8,October,386100
1715,Makeup,Wedding,Tennekumbura,586,4.6,19,464,7,June,86800
1716,Transport,Musical,Gelioya,880,3.83,1,996,2,May,175600
1717,Catering,Corporate,Ampitiya,41,4.66,9,944,11,February,203000
1718,Decoration,Musical,Wattegama,767,3.4,14,747,9,December,172100
1719,Music,Corporate,Peradeniya,931,3.39,2,816,5,July,158500
1720,Transport,Cultural,Anniewatta,123,3.78,15,905,2,September,95100
1721,Florist,Musical,Madawala,677,3.2,12,501,3,February,96100
1722,Florist,Exhibition,Gampola,859,4.17,4,356,5,November,86300
1723,Transport,Sports,Digana,682,4.28,17,19,8,March,136800
1724,Florist,Exhibition,Yatinuwara,572,4.46,4,144,8,March,55300
